is_open,hours.Monday,attributes.BusinessAcceptsCreditCards,hours.Tuesday,attributes.HappyHour,attributes.Ambience,attributes.NoiseLevel,hours.Wednesday,attributes.GoodForKids,attributes.AgesAllowed,neighborhood,attributes.Corkage,categories,attributes.AcceptsInsurance,attributes.Alcohol,attributes.WiFi,attributes.Music,attributes.RestaurantsReservations,postal_code,attributes.HairSpecializesIn,name,longitude,attributes.BikeParking,attributes.RestaurantsTableService,attributes.RestaurantsDelivery,attributes.RestaurantsTakeOut,hours.Friday,attributes.RestaurantsPriceRange2,attributes.DriveThru,city,attributes.DogsAllowed,attributes.GoodForMeal,attributes.RestaurantsCounterService,attributes.DietaryRestrictions,latitude,attributes,attributes.BusinessParking,stars,business_id,attributes.BestNights,address,attributes.ByAppointmentOnly,attributes.BYOB,attributes.BusinessAcceptsBitcoin,attributes.BYOBCorkage,attributes.Caters,attributes.Open24Hours,attributes.HasTV,attributes.OutdoorSeating,hours.Sunday,attributes.GoodForDancing,attributes.WheelchairAccessible,attributes.RestaurantsGoodForGroups,attributes.Smoking,attributes.CoatCheck,hours.Saturday,review_count,hours.Thursday,state,hours,attributes.RestaurantsAttire
1,9:0-17:0,True,9:0-17:0,,,,9:0-17:0,,,,,"Professional Services, Home Network Installation, Web Design, IT Services & Computer Repair, Home Services, Local Services",,,,,,28075,,CareyTechSolutions,-80.6437906,,,,,9:0-17:0,,,Harrisburg,,,,,35.3015269,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}",,5.0,S2GDMWkoxvc8BchG2xbxZQ,,,True,,False,,,,,,,,,,,,9:0-17:0,3,9:0-17:0,NC,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}",
0,,True,,,,quiet,,False,,Downtown Core,,"Delis, Restaurants, Burgers",,beer_and_wine,,,,M5H 1Y4,,Downtown Deli,-79.37916159999999,,,,True,,2.0,,Toronto,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}",,,43.651099200000004,"{'Alcohol': 'beer_and_wine', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'NoiseLevel': 'quiet', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True'}",,3.5,nEmEaEtnkFO7VW25e2ZDsQ,,4 Temperance Street,,,,,,,,True,,,,,,,,9,,ON,,casual
1,11:0-23:0,True,11:0-23:0,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",,11:0-0:0,True,,,,"Steakhouses, Restaurants, Canadian (New), Lounges, American (Traditional), Nightlife, Bars",,full_bar,,,True,T2Y 3P3,,Moxie's Grill & Bar,-114.0669213,False,True,False,True,11:0-1:0,2.0,,Calgary,,"{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}",,,50.9057756,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",2.5,0X8MLdXMghaBkGFTMolZcw,,41 Shawville Blvd SE,,,,,False,,True,True,10:0-23:0,,True,True,,,10:0-1:0,14,11:0-0:0,AB,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-23:0'}",casual
0,,,,,,,,,,Derita,,"Education, Specialty Schools, Driving Schools",,,,,,28269,,Speedtech Auto Racing School,-80.8344235,,,,,,,,Charlotte,,,,,35.2800629,,,2.0,yHVzeHW0YU97YJxW0wWTpA,,4333 Motorsports Drive SW,,,,,,,,,,,,,,,,3,,NC,,
1,9:0-19:0,False,9:0-19:0,,,,9:0-19:0,,,,,"Cannabis Clinics, Shopping, Cannabis Dispensaries, Health & Medical",False,,,,,85051,,Metro Meds Dispensary,-112.1249884,True,,,,9:0-19:0,2.0,,Phoenix,True,,,,33.5780794,"{'AcceptsInsurance': 'False', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",4.0,6PeormDLEhNXaq0oUWqM8w,,10040 N Metro Park W,False,,False,,,,,,9:0-19:0,,True,,,,9:0-19:0,33,9:0-19:0,AZ,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-19:0'}",
1,,,,,,,,,,Sharpsburg,,"Dry Cleaning & Laundry, Laundry Services, Sewing & Alterations, Local Services",,,no,,,15215,,Pham Tailor Shop,-79.9341204,True,,,,,1.0,,Pittsburgh,,,,,40.4944401,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'WiFi': 'no'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",4.0,uC0fG6YpeRBLQ-buFcUSRA,,815 Main St,,,,,,,,,,,,,,,,4,,PA,,
1,11:0-22:0,True,11:0-22:0,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",quiet,11:0-22:0,True,,,,"Restaurants, Food, Canadian (New)",,none,free,,True,M4L 1G2,,Beach Shawarma,-79.3169371784,True,False,True,True,11:0-22:0,1.0,,Toronto,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}",,,43.6668913222,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",3.5,E4_lj6bfeoAuAonAt_HQ9g,,1608 Queen Street E,,,,,,,,False,11:30-22:0,,True,True,,,11:30-22:0,8,11:0-22:0,ON,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-22:0'}",casual
1,5:0-0:0,True,5:0-0:0,,,,5:0-0:0,True,,,,"Coffee & Tea, Fast Food, Restaurants, Food, Burgers",,,,,,85041,,McDonald's,-112.09874673700001,,,False,,5:0-4:0,,,Phoenix,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}",,,33.3782466554,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True'}",,2.0,9Wh8GuOO9cbXKd89WAICGg,,1844 W Baseline Rd,,,,,,,,,5:0-0:0,,,True,,,0:0-0:0,5,5:0-0:0,AZ,"{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-4:0', 'Saturday': '0:0-0:0', 'Sunday': '5:0-0:0'}",
1,,,,,,,,,,Ville-Marie,,"French, Restaurants",,,,,,H2Y 1H2,,Forget Restaurant,-73.55144609999999,,,,,,,,Montréal,,,,,45.5090084,,,3.0,ODA2yc64rRpJjIOxDvtuHw,,350 Rue Saint-Paul E,,,,,,,,,,,,,,,,4,,QC,,
1,8:0-16:30,True,8:0-16:30,,,,8:0-16:30,,,,,"Dentists, Health & Medical, Orthodontists",True,,,,,61822,,"Christopher N Jordan, DDS MSD PC",-88.294736,,,,,8:0-12:0,,,Champaign,,,,,40.084967999999996,"{'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}",,3.0,7ATGF_w2-cmacDY0NC8vKw,,2920 Crossing Ct,True,,,,,,,,,,,,,,,4,8:0-16:30,IL,"{'Monday': '8:0-16:30', 'Tuesday': '8:0-16:30', 'Wednesday': '8:0-16:30', 'Thursday': '8:0-16:30', 'Friday': '8:0-12:0'}",
1,9:30-18:0,True,9:30-18:0,,,,9:30-18:0,,,Dovercourt,,"Self Storage, Local Services",,,,,,M6H 1Z2,,Public Storage,-79.429996342,,,,,9:30-18:0,,,Toronto,,,,,43.670492260799996,{'BusinessAcceptsCreditCards': 'True'},,3.5,aAjHCn1tiZR-Nkn2xMiD6A,,914 Dupont Street,,,,,,,,,9:30-17:0,,,,,,9:30-17:0,3,9:30-18:0,ON,"{'Monday': '9:30-18:0', 'Tuesday': '9:30-18:0', 'Wednesday': '9:30-18:0', 'Thursday': '9:30-18:0', 'Friday': '9:30-18:0', 'Saturday': '9:30-17:0', 'Sunday': '9:30-17:0'}",
1,17:0-21:0,True,17:0-21:0,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,17:0-21:0,True,,The Strip,,"Chinese, Noodles, Restaurants",,,no,,False,89109,,Dumpling And Noodle House,-115.171487974,False,,False,True,17:0-22:0,2.0,,Las Vegas,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': True}",,,36.1120791234,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': True}"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",3.0,7WHAdFHiHLmNJN72M_AKYQ,,3743 Las Vegas Blvd S,,,,,,,False,False,,,,True,,,11:0-22:0,36,17:0-21:0,NV,"{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '11:0-22:0'}",casual
0,11:0-23:0,True,11:0-23:0,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",average,11:0-23:0,True,,Downtown Core,,"Juice Bars & Smoothies, Indian, Restaurants, Asian Fusion, Food",,beer_and_wine,free,,False,M4Y 2A6,,TKRE - The Kathi Roll Express,-79.3859029,True,False,True,True,11:0-23:0,1.0,,Toronto,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}",,,43.6676511,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",3.5,aXnWWp6Reaep4-0iKWlYHQ,,692 Yonge Street,,,,,True,,True,False,12:0-22:0,,,True,,,11:0-23:0,114,11:0-23:0,ON,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",casual
1,10:0-20:0,,10:0-20:0,,,,10:0-20:0,,,,,"Shopping, Tobacco Shops",,,,,,T2M 0K9,,Bongs & Such,-114.08880900000001,,,,,10:0-20:0,,,Calgary,,,,,51.067251,,,2.5,ra1VCQuNT_HouhsWdGPxAA,,1228 16 Ave NW,,,,,,,,,12:0-18:0,,,,,,10:0-20:0,3,10:0-20:0,AB,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '12:0-18:0'}",
1,7:0-17:0,True,7:0-17:0,,,,7:0-17:0,,,,,"Contractors, Home Services",,,,,,15237,,RJS Painting & Remodeling,-80.0031862,,,,,7:0-17:0,,,Pittsburgh,,,,,40.5167158,{'BusinessAcceptsCreditCards': 'True'},,5.0,GqiYGtQ3veQGiyDGg16BOw,,131 Hilands Pl,,,,,,,,,,,,,,,8:0-15:0,3,7:0-17:0,PA,"{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '8:0-15:0'}",
1,9:0-18:0,True,9:0-18:0,,,,9:0-18:0,,,,,"Electricians, Home & Garden, Hardware Stores, Shopping, Paint Stores, Plumbing, Home Services",,,,,,44118,,Heights Hardware,-81.58026600000001,True,,,,9:0-18:0,2.0,,Cleveland Heights,True,,,,41.510813299999995,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",4.0,v36g0xs8oTza13s3bP98eg,,1792 Coventry Rd,,,,,,,,,11:0-16:0,,True,,,,9:0-18:0,14,9:0-18:0,OH,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-16:0'}",
1,9:0-17:0,True,9:0-17:0,,,,9:0-17:0,,,,,"Automotive, RV Repair",,,,,,89142,,General Quality RV Repair,-115.0110102,,,,,9:0-17:0,,,Las Vegas,,,,,36.1286137,{'BusinessAcceptsCreditCards': 'True'},,4.5,ItgU60Ve6_YY66G3lVeo8g,,,,,,,,,,,,,,,,,9:0-12:0,4,9:0-17:0,NV,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-12:0'}",
0,,True,12:0-19:0,,,,9:0-17:0,True,,,,"Hair Salons, Beauty & Spas",,,,,,85251,"{'coloring': True, 'africanamerican': True, 'curly': True, 'perms': False, 'kids': True, 'extensions': True, 'asian': True, 'straightperms': False}",Ami Salon,-111.920833,,,,,9:0-17:0,2.0,,Scottsdale,,,,,33.498736199999996,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'GoodForKids': 'True', 'HairSpecializesIn': ""{'coloring': True, 'africanamerican': True, 'curly': True, 'perms': False, 'kids': True, 'extensions': True, 'asian': True, 'straightperms': False}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",4.5,mJ80PsL4mQmRqTrq80p_ig,,"7411 E 6th Ave, Ste 101",True,,,,,,,,,,True,,,,8:0-16:0,20,12:0-19:0,AZ,"{'Tuesday': '12:0-19:0', 'Wednesday': '9:0-17:0', 'Thursday': '12:0-19:0', 'Friday': '9:0-17:0', 'Saturday': '8:0-16:0'}",
0,12:0-19:0,True,12:0-20:0,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",quiet,12:0-20:0,True,,,,"Mexican, Restaurants",,beer_and_wine,free,,True,28025,,Iguana's Mex-Mex,-80.5769546,,True,False,True,12:0-21:0,1.0,,Concord,False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}",,,35.4100518,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",5.0,rXYnjfn6xr5QeKh-6v_YMA,,87 McCachern Blvd,,,,,,,True,False,,,,True,,,12:0-19:0,3,12:0-20:0,NC,"{'Monday': '12:0-19:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-19:0'}",casual
1,11:30-22:30,True,11:30-22:30,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",average,11:30-22:30,True,,Queen Street West,,"Japanese, Restaurants",,full_bar,no,,True,M5V,,Aji Sai Japanese Restaurant,-79.39740069999999,True,True,False,True,11:30-23:30,2.0,,Toronto,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}",,,43.6483773,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",3.0,bsFZnc2mYyGy5cFf5EWTWg,,467 Queen Street W,,,,,False,,False,False,12:0-22:30,,True,True,,,12:0-23:30,260,11:30-22:30,ON,"{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-23:30', 'Saturday': '12:0-23:30', 'Sunday': '12:0-22:30'}",casual
1,8:0-17:0,True,8:0-17:0,,,,8:0-17:0,,,,,"Doctors, Health & Medical, Pediatricians",True,,,,,85254,,Paradise Pediatrics,-111.97673797600001,,,,,8:0-17:0,,,Scottsdale,,,,,33.599712371799995,"{'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}",,3.5,XIm6vLAVEvY4DrIjvZBYbg,,"4848 E Cactus Rd, Ste 620",True,,,,,,,,0:0-0:0,,,,,,8:0-12:0,26,8:0-17:0,AZ,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-12:0', 'Sunday': '0:0-0:0'}",
1,9:0-17:30,True,9:0-17:30,,,,9:0-17:30,,,,,"Local Services, Appliances & Repair",,,,,,85253,,Park Ridge Vacuum,-111.92471119999999,,,,,9:0-17:30,,,Scottsdale,,,,,33.5786879,{'BusinessAcceptsCreditCards': 'True'},,4.5,OC2PXjxLTm6jHLEIaihQeg,,10219 N Scottsdale Rd,,,,,,,,,,,,,,,10:0-14:30,31,9:0-17:30,AZ,"{'Monday': '9:0-17:30', 'Tuesday': '9:0-17:30', 'Wednesday': '9:0-17:30', 'Thursday': '9:0-17:30', 'Friday': '9:0-17:30', 'Saturday': '10:0-14:30'}",
1,8:0-18:0,True,8:0-18:0,,,,8:0-18:0,,,,,"Home Services, Car Window Tinting, Auto Glass Services, Home Window Tinting, Automotive",,,,,,89103,,Richard's Window Tinting,-115.1913091,,,,,8:0-18:0,,,Las Vegas,,,,,36.120734000000006,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}",,5.0,lZyzRpv0bb959V9L0wsi3g,,"3863 S Valley View Blvd, Ste 9",True,,,,,,,,,,,,,,8:0-18:0,50,8:0-18:0,NV,"{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0'}",
1,7:0-17:0,,7:0-17:0,,,,7:0-17:0,,,,,"Car Rental, Hotels & Travel",,,,,,89103,,Enterprise Rent-A-Car,-115.202545,,,,,8:0-15:0,,,Las Vegas,,,,,36.115281,,,4.0,i_96cvjJo5mgcepHmGvl_A,,4517 W Flamingo Rd,,,,,,,,,7:0-17:0,,,,,,8:0-15:0,46,7:0-17:0,NV,"{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '8:0-15:0', 'Saturday': '8:0-15:0', 'Sunday': '7:0-17:0'}",
1,0:0-0:0,,0:0-0:0,,,,0:0-0:0,,,,,"Taxis, Hotels & Travel, Transportation, Airport Shuttles",,,,,,85281,,Apache Taxi Cab,-111.90911000000001,,,,,0:0-0:0,,,Tempe,,,,,33.42067,,,2.0,Bz7bB7K8pw_A6bu146rhHQ,,820 N McClintock Dr,,,,,,,,,0:0-0:0,,,,,,0:0-0:0,48,0:0-0:0,AZ,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",
